ChatGPT_Prompt,Label
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.1860172003507614, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.18078644573688507, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.19100496172904968, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.16840264201164246, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.18839381635189056, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.19834032654762268, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.18278317153453827, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.19254963099956512, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.16934801638126373, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.18736833333969116, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.19744330644607544, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.19171540439128876, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.1681181639432907, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.18477468192577362, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.19609330594539642, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.18046602606773376, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.19084268808364868, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.16732002794742584, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.19491064548492432, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.18455952405929565, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.1947450041770935, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.17038297653198242, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.18827767670154572, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.1989019364118576, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.18742822110652924, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.1969756782054901, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 585.0, Fwd Packet Length Mean = 241.305419921875, Fwd Packet Length Std = 253.36917114257812, Flow Bytes/s = 3445.903646, Bwd IAT Total = 67500000.0, Bwd IAT Std = 504494.0, Bwd IAT Max = 3827235.0, Fwd PSH Flags = 0, Bwd Packets/s = 1.5403467416763306, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 241.305419921875, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 1150, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.19232743978500366, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.16895784437656403, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.0, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 1439, Init Bwd Win Bytes = -1, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.18663722276687622, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.1965961754322052, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.179781973361969, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.18912926316261292, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.1668340563774109, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.18470171093940735, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.1952289193868637, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.18230782449245453, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.1912633180618286, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.16807600855827332, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.1859285533428192, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.1954260915517807, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.17044506967067719, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.17807793617248535, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.1863158792257309, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.17954929172992706, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.18768155574798584, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.19832687079906464, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.18180373311042786, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 28960, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 5)",5
